time,torque,rpm,vel,brake_pos
38.510247,0,4536.2622,19.00145,77.189426
38.523665,0,4491.5359,18.814101,74.721502
38.537212,0,4447.8892,18.631275,71.635989
38.550884,0,4405.6852,18.454491,67.667995
38.564674,0,4365.445,18.285933,62.363163
38.578587,0,4327.9582,18.128909,63.386171
38.592621,0,4289.6797,17.968568,60.760299
38.606773,0,4252.6786,17.813579,57.597019
38.621038,0,4217.2855,17.665324,53.692711
38.635408,0,4183.9557,17.525713,48.704429
38.649873,0,4153.3524,17.397522,42.682133
38.664426,0,4126.1201,17.283452,38.86943
38.679059,0,4101.0088,17.178265,33.950124
38.693758,0,4078.6959,17.084801,27.037503
38.708496,0,4060.3882,17.008114,14.418876
38.723263,0,4049.4904,16.962466,9.0493771
38.738057,0,4041.7529,16.930055,8.6861597
38.752878,0,4034.225,16.898522,8.1283304
38.767723,0,4027.0228,16.868354,7.1958349
38.782577,0,4020.3695,16.840484,0
38.797431,0.0057842664,4017.9822,16.830485,0
38.812285,0.0027215601,4015.5949,16.820485,0
38.827148,9.3461531,4015.6469,16.820702,0
38.84201,8.1319443,4015.3818,16.819592,0
38.856874,7.6967074,4015.0033,16.818007,0
38.871739,7.5814971,4014.5951,16.816297,0
38.886605,7.5541172,4014.1801,16.814558,0
38.901473,45.001166,4023.5555,16.85383,0
38.916307,58.911487,4036.5345,16.908196,0
38.931093,68.551208,4051.9717,16.972859,0
38.945822,75.994144,4069.2688,17.045313,0
38.960489,82.05608,4088.0445,17.123961,0
38.975088,128.65901,4118.7382,17.25253,0
38.989579,127.83527,4148.9616,17.37913,0
39.004295,0,4109.5481,17.214035,87.564751
39.019213,0,4055.5878,16.988006,88.185419
39.034342,0,4000.7411,16.758265,88.792552
39.049691,0,3944.9817,16.524701,89.385973
39.065272,0,3888.281,16.287193,89.965501
39.081113,0,3830.6081,16.045614,97.501838
39.097224,0,3767.5345,15.781411,96.201736
39.11361,0,3704.4873,15.51732,93.250775
39.130252,0,3642.5276,15.257784,83.397171
39.147107,0,3586.2222,15.021933,65.80134
39.164169,0,3540.8959,14.83207,61.450219
39.181425,0,3498.0324,14.652524,55.470735
39.198849,0,3458.7963,14.488172,46.531623
39.216414,0,3425.2879,14.347812,37.291543
39.234111,0,3397.8376,14.232829,34.131852
39.251929,0,3372.3909,14.126238,29.915453
39.269845,0,3349.7098,14.031232,23.674331
39.287809,0,3331.2363,13.95385,9.7449967
39.305862,0,3322.3393,13.916582,20.38628
39.324005,0,3306.0475,13.848339,20.46903
39.342239,0,3289.644,13.779629,20.571903
39.360567,0,3273.1133,13.710385,20.699758
39.378979,0,3256.4359,13.640527,18.24768
39.397474,0,3241.4332,13.577683,17.232709
39.416045,0,3227.1039,13.517661,15.763069
39.434683,0,3213.7782,13.461843,13.413998
39.453335,0,3202.0927,13.412895,2.1073424e-06
39.471986,0.0038819674,3199.9518,13.403927,0
39.490637,0.0021934922,3197.8109,13.394959,0
39.509301,48.063652,3211.4553,13.452112,0
39.527885,55.89886,3227.5983,13.519732,0
39.546377,61.505835,3245.4759,13.594618,0
39.564766,65.813259,3264.637,13.674879,0
39.583048,74.097875,3286.3441,13.765806,0
39.601209,77.698182,3309.0427,13.860886,0
39.619245,80.715198,3332.5259,13.959252,0
39.637155,83.290658,3356.6363,14.060245,0
39.654935,87.147006,3381.7631,14.165496,0
39.672584,88.06901,3406.9661,14.271066,0
39.690102,88.914778,3432.22,14.376849,0
39.707491,89.695355,3457.5032,14.482756,0
39.724753,90.419883,3482.7979,14.58871,0
39.741889,87.108643,3506.8802,14.689585,0
